ADM0_CODE,Animal_short,HerdType_short,mmspasture,mmsdaily,mmssolid,mmssolidcov,mmssolidbulk,mmssolidadd,mmsdrylot,mmspit1,mmspit3,mmspit4,mmspit6,mmspit12,mmsliquid1,mmsliquid3,mmsliquid4,mmsliquid6,mmsliquid12,mmsliquidnatcov1,mmsliquidnatcov3,mmsliquidnatcov4,mmsliquidnatcov6,mmsliquidnatcov12,mmsliquidsolcov1,mmsliquidsolcov3,mmsliquidsolcov4,mmsliquidsolcov6,mmsliquidsolcov12,mmslagoon,mmsbiogaslowleak1,mmsbiogaslowleak2,mmsbiogaslowleak3,mmsbiogashighleak1,mmsbiogashighleak2,mmsbiogashighleak3,mmsburned,mmsdeepnomix2,mmsdeepnomix1,mmsdeepmix2,mmsdeepmix1,mmscompostves,mmscompoststat,mmscompostint,mmscompostpass,mmslitter,mmsnolitter,mmsareobic,mmsaerproc,ipcc_method
40,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
40,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
40,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
40,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
41,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
41,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
41,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
41,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
41,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
41,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
41,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
41,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
42,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
42,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
42,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
42,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
42,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
42,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
42,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
42,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
43,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
43,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
43,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
43,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
43,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
43,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
43,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
43,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
44,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
44,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
44,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
44,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
44,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
44,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
44,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
44,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
45,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
45,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
45,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
45,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
45,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
45,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
45,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
45,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
46,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
46,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
46,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
46,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
46,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
46,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
46,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
46,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
47,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
47,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
47,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
47,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
47,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
47,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
47,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
47,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
48,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
48,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
48,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
48,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
48,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
48,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
48,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
48,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
49,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
49,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
49,CHK,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.77,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.55,0.48,0.48,2006
49,CTL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
49,BFL,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
49,GTS,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
49,SHP,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
49,CML,,0.3,0.22,0.15,0.15,0.15,0.15,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0.4,0.4,2006
50,PGS,,0.3,0.22,0.5,0.5,0.5,0.5,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.78,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.48,0.48,2006
50,CTL,DRY,0.3,0.22,0.4,0.4,0.4,0.4,0.3,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.77,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,2006
