LPS,LPS_short,HerdType,HerdType_short,Animal,Animal_short,ADM0_CODE,ISO3,ISO3_num,M49_code,COUNTRY,RegionClass,CLIM,CLIMATE_ZONE,TEMPERATURE,AFCM,AFKG,AMKG,BCR,DR1M,DR2,DRF,DRR2A,DRR2B,DWG2,FRRF,LW,M2SKG,MFSKG,MMSKG,RRF,RRM,WA,afc,bone_free_meat_fraction,Bo,ckg,dr1,carcass_dressing_percentage,parturition_rate,gest,work_hours,idle,lact,lambing_interval,litsize,meat_protein,milk_fat,milk_protein,milk_yield,mmsaerobic,mmsaerproc,mmsbiogas,mmsburned,mmscompost,mmsconfin,mmsdaily,mmsdeeplitt,mmsdrylot,mmslagoon,mmsliqcrust,mmsliqoth,mmsliquid,mmslitter,mmsnolitter,mmspasture,mmspit1,mmspit2,mmssolid,mmsthermal,wkg,size_total,past_man_frac,female_birth_fraction,offtake_rate.FJ,offtake_rate.FS,offtake_rate.FA,offtake_rate.MJ,offtake_rate.MS,offtake_rate.MA,mort_rate.FJ,mort_rate.FS,mort_rate.FA,mort_rate.MJ,mort_rate.MS,mort_rate.MA,duration.FJ,duration.FS,duration.FA,duration.MJ,duration.MS,duration.MA,draught_fraction,milking_fraction,fibre_prod
Backyard,BCK,Pigs,PGS,Pigs,PGS,1,AFG,,4,Afghanistan,Countries,0,6.31522728387675,17.6822754224099,0.98293641245437,103.133877576956,113.468571519344,0.0655513312124413,0,0,0.03,0.05,0.02,0.329837053721675,0.95,53.3117105460871,90.2193792278048,90.2193792278048,90.2193792278048,0.1,0.1,0.132401452843788,0.978021512944403,0.65,0.29,0.81338775769555,0.170658444062249,0.65,1.79141550201046,115,0,40.4925177177428,48.3265302880563,0,9.17951018074005,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.18661224230445,0,0.128160418482999,0.5,0.964368981314711,0.964368981314711,0.8,0.978008319419254,0.978008319419254,0.8,0.170658444062249,0.0307126203737058,0.02,0.170658444062249,0.0304398336116149,0.02,48.3265302879826,308.651321936724,4562.5,48.3265302879826,308.651321936724,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,3,ALB,,8,Albania,Countries,0,5.68702690465436,16.0220024604921,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.627558730807,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,39499.42247,0.461183098591549,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,4,DZA,,12,Algeria,Countries,0,5.89836894136392,18.7031850832341,1.18700304348248,64,71.0000000000009,0.0666669999999997,0,0,0.0299999999999998,0.0499999999999997,0.0200000000000001,0.18,0.950000000000002,36.9811361203728,60,60,60,0.0999999999999994,0.0999999999999994,0.246408383655145,1.17750900905862,0.649999999999998,0.289999999999998,0.999710292524755,0.219969218580754,0.649999999999998,1.59999999999999,115.000000000001,0,23.0611210345895,89.9390600325826,0,6.99982255417141,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960463,0.0500000007450581,0.150000005960463,0,0.150000005960463,0,0,0.0500000007450581,0.150000005960463,0.0500000007450581,0.150000005960463,0,5.99863837486635,1245.547072,0.0857272699562455,0.5,0.952482983588119,0.952482983588119,0.799999999999998,0.973757741614689,0.973757741614689,0.799999999999998,0.219969218580754,0.0309503403282374,0.0200000000000001,0.219969218580754,0.030524845167706,0.0200000000000001,89.9390600341279,339.85172827227,4562.50000000004,89.9390600341279,339.85172827227,4562.50000000004,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,7,AND,,20,Andorra,Countries,0,7.99378644234541,7.29872315428274,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.627558544934,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,0,0.031216361679225,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,8,AGO,,24,Angola,Countries,0,2.51522168709912,23.8323118680299,1.18715029905886,64,71.0000000000002,0.066667,0,0,0.0299999999999999,0.0500000000000001,0.02,0.179999999999999,0.950000000000002,36.9816329657888,60.0000000000001,60.0000000000001,60.0000000000001,0.1,0.1,0.246575342470001,1.1776541095933,0.650000000000005,0.290000000000001,1,0.22,0.650000000000005,1.6,115,0,23,90.0000000000001,0,7.00000000000001,0.202,0,0,0,0,0,0.0500000007450582,0,0,0,0.0500000007450582,0,0.150000005960464,0.0500000007450582,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450582,0.150000005960464,0.0500000007450582,0.150000005960464,0,6.00000000000001,1284093.036,0.029411073527548,0.5,0.95248308422019,0.95248308422019,0.8,0.973758323435115,0.973758323435115,0.8,0.22,0.0309503383155961,0.02,0.22,0.0305248335312976,0.02,90.0000000015504,339.843750000002,4562.5,90.0000000015504,339.843750000002,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,11,ATG,,28,Antigua and Barbuda,Countries,0,2,27.088024807235,1.13571708135323,127,140,0.066667,0,0,0.03,0.05,0.02,0.35,0.95,59.1549630379267,88,88,88,0.1,0.1,0.13698630137,1.1309798603943,0.65,0.29,1,0.17,0.65,1.6,115,0,63,50,0,7.1,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.2,560.798655,0.192669438501594,0.5,0.959497820191461,0.959497820191461,0.8,0.979275470608285,0.979275470608285,0.8,0.17,0.0308100435961708,0.02,0.17,0.0304144905878343,0.02,50.00000000005,362.80764904387,4562.5,50.00000000005,362.80764904387,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,19,AZE,,31,Azerbaijan,Countries,0,6.59091880356701,11.760075503763,1.01251035816449,103.042280336338,113.147981177181,0.066667,0,0,0.03,0.0499999999999999,0.0199999999999999,0.319733493789834,0.949999999999999,53.4787167615215,90,90,90,0.1,0.1,0.13698630137,1.00753614118365,0.65,0.293382426906993,0.804228033633741,0.17,0.65,1.79577196636626,115,0,38.3136225356895,50,0,9.29365794954939,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.19577196636626,863.6090749,0.0152544302356468,0.5,0.963979991578278,0.963979991578278,0.800000000000001,0.977406966169075,0.977406966169075,0.800000000000001,0.17,0.0307204001684344,0.0199999999999999,0.17,0.0304518606766185,0.0199999999999999,50.00000000005,317.750691531981,4562.5,50.00000000005,317.750691531981,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,12,ARG,,32,Argentina,Countries,0,5.64976508002801,18.5176043242466,1.13571708135323,127.000000000001,140,0.145875608243513,0,0,0.0300000000000001,0.0499999999999999,0.0200000000000001,0.35,0.950000000000001,60.0456050931155,88,88,88,0.0999999999999998,0.0999999999999998,0.13698630137,1.1309798603943,0.649999999999998,0.290000000000001,1,0.17,0.649999999999998,1.6,115.000000000001,0,63.0000000000003,50.0000000000001,0,7.1,0.202000000000001,0,0,0,0,0,0.000180598503439081,0,0.000480575223039189,0,0.000180598503439081,0,0.000541795523772878,0.000180598503439081,0.000541795523772878,0,0.000541795523772878,0,0,0.248989223614473,0.00121474983701148,0.000180598503439081,0.746967670856874,0,6.20000000000001,2305497.457,0.0760896631812649,0.5,0.959497820191461,0.959497820191461,0.799999999999999,0.977600144561207,0.977600144561207,0.799999999999999,0.17,0.0308100435961709,0.0200000000000001,0.17,0.0304479971087759,0.0200000000000001,50.00000000005,362.807649043871,4562.50000000002,50.00000000005,362.807649043871,4562.50000000002,0.314484435032702,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,17,AUS,,36,Australia,Countries,0,4.93118175099297,17.6078606373122,0.869006849315209,105,120.000000000001,0.066667,0,0,0.03,0.05,0.0200000000000001,0.4,0.950000000000005,55.6275585902715,90.0000000000004,90.0000000000004,90.0000000000004,0.0999999999999998,0.0999999999999998,0.13698630137,0.863502935420884,0.649999999999998,0.45,1,0.17,0.649999999999998,1.6,115.000000000001,0,63.1250000000006,50.0000000000003,0,9.00000000000003,0.202000000000001,0,0,0,0,0,0.0500000007450584,0,0,0,0.0500000007450584,0,0.150000005960464,0.0500000007450584,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450584,0.150000005960464,0.0500000007450584,0.150000005960464,0,6.00000000000002,0,0.0184329963327426,0.5,0.966118393053027,0.966118393053027,0.799999999999999,0.981528744299638,0.981528744299638,0.799999999999999,0.17,0.0306776321389395,0.0200000000000001,0.17,0.0303694251140072,0.0200000000000001,50.00000000005,265.178571428573,4562.50000000002,50.00000000005,265.178571428573,4562.50000000002,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,18,AUT,,40,Austria,Countries,0,6.55541246620022,7.72066684897034,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.6275586140379,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,0,0.136280121079138,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,20,BHS,,44,Bahamas,Countries,0,3,25.9454951689687,1.13571708135323,127,140,0.066667,0,0,0.03,0.05,0.02,0.35,0.95,59.1549638946064,88,88,88,0.1,0.1,0.13698630137,1.1309798603943,0.65,0.29,1,0.17,0.65,1.6,115,0,63,50,0,7.1,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.2,165.7594969,0.488386370612913,0.5,0.959497820191461,0.959497820191461,0.8,0.979275470608285,0.979275470608285,0.8,0.17,0.0308100435961708,0.02,0.17,0.0304144905878343,0.02,50.00000000005,362.80764904387,4562.5,50.00000000005,362.80764904387,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,23,BGD,,50,Bangladesh,Countries,0,2.332380664237,26.1838977738792,1.05178935992648,103,113.271977380154,0.0666670000000001,0,0,0.03,0.05,0.02,0.310928588115993,0.95,51.9637222009405,87.5522035786129,87.5522035786129,87.5522035786129,0.1,0.1,0.153817568840977,1.04631817657713,0.65,0.29,0.821840678595377,0.157920339297688,0.65,1.76895592842774,113.543954760308,0,37.0540907554042,56.1434126265512,0,8.84477964213871,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.52184067859538,0,0.755353687009538,0.5,0.963342020822276,0.963342020822276,0.8,0.977478806130335,0.977478806130335,0.8,0.157920339297688,0.0307331595835545,0.02,0.157920339297688,0.0304504238773933,0.02,56.1434126269566,325.762721823696,4562.5,56.1434126269566,325.762721823696,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,13,ARM,,51,Armenia,Countries,0,7.86312945628067,7.1903594274828,1.01640679144656,103,113,0.066667,0,0,0.03,0.05,0.02,0.318,0.949999999999999,53.3765321829779,90,90,90,0.1,0.1,0.13698630137,1.01145023801352,0.65,0.29,0.800000000000001,0.17,0.65,1.8,115,0,37.777778,50,0,9.3,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.20000000000001,36497.62697,0.0852059925093633,0.5,0.963904947544812,0.963904947544812,0.8,0.977294107151284,0.977294107151284,0.8,0.17,0.0307219010491038,0.02,0.17,0.0304541178569743,0.02,50.00000000005,319.179336874885,4562.5,50.00000000005,319.179336874885,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,24,BRB,,52,Barbados,Countries,0,2,27.3080958723116,1.13571708135323,127,140,0.066667,0,0,0.03,0.05,0.02,0.35,0.95,59.1549633359353,88,88,88,0.1,0.1,0.13698630137,1.1309798603943,0.65,0.29,1,0.17,0.65,1.6,115,0,63,50,0,7.1,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.2,3526.304354,0.488386370612913,0.5,0.959497820191461,0.959497820191461,0.8,0.979275470608285,0.979275470608285,0.8,0.17,0.0308100435961708,0.02,0.17,0.0304144905878343,0.02,50.00000000005,362.80764904387,4562.5,50.00000000005,362.80764904387,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,27,BEL,,56,Belgium,Countries,0,5.15367006205314,10.558612551576,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.6275585745758,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450582,0,0,0,0.0500000007450582,0,0.150000005960464,0.0500000007450582,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450582,0.150000005960464,0.0500000007450582,0.150000005960464,0,6,0,0.159010600706714,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,31,BTN,,64,Bhutan,Countries,0,4.56876881223323,11.2751082853698,1.03492364621404,103.018851063032,113.065978720612,0.0665099046662227,0,0,0.03,0.05,0.02,0.319666754440101,0.95,54.4026611556087,90.0308903981182,90.0308903981182,90.0308903981182,0.1,0.1,0.159951670105582,1.02994849604549,0.65,0.29,0.8046806448939,0.12178557539141,0.65,1.70159747768166,114.81363076062,0,41.311439447367,58.3823595879106,0,7.51276409677958,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.22886581819449,4717.911971,0.0647714815536931,0.5,0.960643703291644,0.960643703291644,0.8,0.977184035806647,0.977184035806647,0.8,0.12178557539141,0.0307871259341671,0.02,0.12178557539141,0.0304563192838671,0.02,58.3823595885374,317.548841468065,4562.5,58.3823595885374,317.548841468065,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,33,BOL,,68,Bolivia (Plurinational State of),Countries,0,5.35633684520514,14.9443036245293,1.13571708135323,127,140,0.310256879138973,0,0,0.03,0.0499999999999996,0.02,0.35,0.950000000000004,61.8325806928035,88,88,88,0.0999999999999993,0.0999999999999993,0.13698630137,1.1309798603943,0.649999999999998,0.290000000000001,1,0.17,0.649999999999998,1.59999999999999,115,0,63,50,0,7.10000000000005,0.202,0,0,0,0,0,0.0499301510728285,0,0.000892596896277368,0,0.0499298850791022,0,0.149789658957371,0.0499304579879692,0.149789658957371,0,0.149789658957371,0,0,0.0500255689378304,0.149915801024365,0.0499298850791022,0.150076710533556,0,6.20000000000001,914476.4233,0.0472340916965008,0.5,0.959497820191461,0.959497820191461,0.799999999999999,0.9741233478987,0.9741233478987,0.799999999999999,0.17,0.0308100435961708,0.02,0.17,0.030517533042026,0.02,50.00000000005,362.807649043869,4562.50000000004,50.00000000005,362.807649043869,4562.50000000004,0.677686437517451,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,34,BIH,,70,Bosnia and Herzegovina,Countries,0,6.08999816853498,10.0507657708965,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.6275584698443,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,118960.7604,0.299265197060788,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,35,BWA,,72,Botswana,Countries,0,5.29074389763113,23.0384262246777,1.18715029905885,64,71.0000000000001,0.0666670000000001,0,0,0.0299999999999999,0.0500000000000001,0.02,0.18,0.950000000000001,36.9816330508789,60,60,60,0.1,0.1,0.24657534247,1.17765410959329,0.65,0.29,1,0.22,0.65,1.6,115,0,23,90.0000000000001,0,7,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,3283.954035,0.0039608120832004,0.5,0.95248308422019,0.95248308422019,0.8,0.973758323435115,0.973758323435115,0.8,0.22,0.0309503383155961,0.02,0.22,0.0305248335312976,0.02,90.00000000155,339.84375,4562.5,90.00000000155,339.84375,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,37,BRA,,76,Brazil,Countries,0,3.0139376277917,23.4316838353008,1.13571708135324,127.000000000001,140.000000000001,0.0667425888008624,0,0,0.03,0.0500000000000001,0.02,0.349999999999998,0.949999999999999,59.1550531022078,88.0000000000002,88.0000000000002,88.0000000000002,0.1,0.1,0.13698630137,1.13097986039431,0.649999999999999,0.289999999999999,1,0.169999999999999,0.649999999999999,1.6,115,0,63.0000000000002,50.0000000000001,0,7.09999999999997,0.202,0,0,0,0,0,0.00207565828563589,0,0.751863325282632,0,4.50351270468475e-05,0,0.00013510538449592,0.0122368348106738,0.00013510538449592,0,0.00013510538449592,0,0,0.000103610435417669,0.232914338145156,4.50351270468475e-05,0.000310831309608385,0,6.19999999999999,7560996.212,0.0701552219337884,0.5,0.95949782019146,0.95949782019146,0.8,0.979273871844088,0.979273871844088,0.8,0.169999999999999,0.0308100435961708,0.02,0.169999999999999,0.0304145225631182,0.02,50.00000000005,362.807649043875,4562.5,50.00000000005,362.807649043875,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,28,BLZ,,84,Belize,Countries,0,2.64400422427104,24.5732302276144,1.13530817675838,127,140,0.066667,0,0,0.03,0.05,0.02,0.350127864099135,0.949999999999999,59.1530291993993,87.9960815840587,87.9960815840587,87.9960815840587,0.1,0.1,0.136942512294958,1.13057264623991,0.65,0.29,1.00011603254532,0.170068086993469,0.65,1.60092058232961,114.997092122907,0,62.9165247416225,49.9840169876081,0,7.09883822473293,0.202,0,0,0,0,0,0.0505154231980813,0,7.02848751971341e-05,0,0.0498828592820323,0,0.149648581562659,0.0498828592820323,0.149648581562659,0,0.149648581562659,0,0,0.0498828592820323,0.149648581562659,0.0498828592820323,0.151288561992653,0,6.20005179114712,10289.95458,0.295793492850191,0.5,0.959512268771701,0.959512268771701,0.8,0.979283817728178,0.979283817728178,0.8,0.170068086993469,0.030809754624566,0.02,0.170068086993469,0.0304143236454364,0.02,49.9840169876597,362.674998889907,4562.5,49.9840169876597,362.674998889907,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,225,SLB,,90,Solomon Islands,Countries,0,2,27.407812475119,0.869006849315205,105,120,0.066667,0,0,0.03,0.05,0.02,0.4,0.95,55.6275584446555,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.45,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,50735.57371,0.406928557131313,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,40,BRN,,96,Brunei Darussalam,Countries,0,2,27.3454066246146,1.09695624405369,103,114,0.066667,0,0,0.03,0.05,0.02,0.292,0.95,50.0719333074258,81,81,81,0.1,0.1,0.13698630137,1.09075729612848,0.65,0.29,0.8,0.17,0.65,1.7,115,0,49.705882,50,0,9.1,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6.5,14.03337557,0.216192539997234,0.5,0.963383229916618,0.963383229916618,0.8,0.977898714104783,0.977898714104783,0.8,0.17,0.0307323354016676,0.02,0.17,0.0304420257179043,0.02,50.00000000005,348.126413086847,4562.5,50.00000000005,348.126413086847,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,41,BGR,,100,Bulgaria,Countries,0,6.68986159262555,10.7493973118145,0.86900686129417,104.999999795671,119.999999284848,0.066667,0,0,0.03,0.05,0.02,0.399999991622509,0.949999999999999,55.6275587732928,90,90,90,0.1,0.1,0.13698630137,0.863502947432245,0.65,0.449999983653677,0.999999979567096,0.17,0.65,1.6000000204329,115,0,63.1249974104132,50,0,9.00000003064936,0.202,0,0,0,0,0,0.0500000007450582,0,0,0,0.0500000007450582,0,0.150000005960464,0.0500000007450582,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450582,0.150000005960464,0.0500000007450582,0.150000005960464,0,6.0000000204329,42054.41277,0.194218768397504,0.5,0.96611839294659,0.96611839294659,0.8,0.981528743959841,0.981528743959841,0.8,0.17,0.0306776321410682,0.02,0.17,0.0303694251208032,0.02,50.00000000005,265.178575812719,4562.5,50.00000000005,265.178575812719,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,171,MMR,,104,Myanmar,Countries,0,2.3713970121584,25.3559009427807,1.09460869113866,103.001571551322,114.004702542445,0.0666539034770558,0,0,0.03,0.0499999999999999,0.02,0.292132403712981,0.950000000000002,49.1467906408795,81.0077229062794,81.0077229062794,81.0077229062794,0.0999999999999998,0.0999999999999998,0.135040334878594,1.08841131977293,0.649999999999999,0.289999999999999,0.800157518477881,0.14706093784621,0.649999999999999,1.89971891400489,114.999975776956,0,27.8514499947722,49.2897222309379,0,9.49798942709321,0.202,0,0,0,0,0,0.0500000007450582,0,0,0,0.0500000007450582,0,0.150000005960464,0.0500000007450582,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450582,0.150000005960464,0.0500000007450582,0.150000005960464,0,6.49962284833516,14314246.65,0.591455273698264,0.5,0.96589079659914,0.96589079659914,0.8,0.97807250910569,0.97807250910569,0.8,0.14706093784621,0.0306821840680172,0.02,0.14706093784621,0.0304385498178862,0.02,49.2897222306868,347.980409486433,4562.50000000001,49.2897222306868,347.980409486433,4562.50000000001,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,43,BDI,,108,Burundi,Countries,0,1.00850319470985,20.430600566865,1.18715029905885,64,71,0.066667,0,0,0.03,0.05,0.02,0.18,0.95,36.9816331338109,60,60,60,0.1,0.1,0.24657534247,1.17765410959329,0.65,0.29,1,0.22,0.65,1.6,115,0,23,90,0,7,0.202,0,0,0,0,0,0.0500000007450581,0,0,0,0.0500000007450581,0,0.150000005960464,0.0500000007450581,0.150000005960464,0,0.150000005960464,0,0,0.0500000007450581,0.150000005960464,0.0500000007450581,0.150000005960464,0,6,476801.4395,0.214525584836929,0.5,0.95248308422019,0.95248308422019,0.8,0.973758323435115,0.973758323435115,0.8,0.22,0.0309503383155962,0.02,0.22,0.0305248335312977,0.02,90.00000000155,339.84375,4562.5,90.00000000155,339.84375,4562.5,0,0,0
Backyard,BCK,Pigs,PGS,Pigs,PGS,26,BLR,,112,Belarus,Countries,0,7.74313054011329,6.32571899580286,0.869006849315205,105,120,0.0666669999999999,0,0,0.03,0.05,0.02,0.4,0.949999999999999,55.627558869038,90,90,90,0.1,0.1,0.13698630137,0.863502935420881,0.65,0.450000000000001,1,0.17,0.65,1.6,115,0,63.125,50,0,9,0.202,0,0,0,0,0,0.050000000745058,0,0,0,0.050000000745058,0,0.150000005960464,0.050000000745058,0.150000005960464,0,0.150000005960464,0,0,0.050000000745058,0.150000005960464,0.050000000745058,0.150000005960464,0,6,371904.4083,0.327398333211109,0.5,0.966118393053027,0.966118393053027,0.8,0.981528744299638,0.981528744299638,0.8,0.17,0.0306776321389395,0.02,0.17,0.0303694251140072,0.02,50.00000000005,265.178571428571,4562.5,50.00000000005,265.178571428571,4562.5,0,0,0
